sentence,comment,score,ratio
노포식당이에요. 라제비 맛있습니다. 담번엔 만두칼제비 먹어 보려고요.,"['노포', '식당', '이에요', '라', '제비', '맛있습니다', '담번', '엔', '만두', '칼제비', '먹어', '보려고요']",-0.9095674417172748,-0.44
비오는 날 흑석동 가면 늘 갔던 곳~이제사 알았네~엄청 유명한 국수집인걸~ㅋ어쩐지 맛있더라~^^헌데..가격올린 만큼..양도 쪼매 늘었으면 하는 맘이..내리는 비에 젖어 아쉬움을 주네~^^,"['비오는', '날', '흑석동', '가면', '늘', '갔던', '곳', '이', '제사', '알았네', '엄청', '유명한', '국', '수집', '인걸', '어쩐지', '맛있더라', '헌데', '가격', '올린', '만큼', '양도', '쪼매', '늘었으면', '하는', '맘', '이', '내리는', '비', '에', '젖어', '아쉬움', '을', '주네']",-12.810044917616803,-5.06
가성비 좋은 칼국수 맛집..,"['가성', '비', '좋은', '칼국수', '맛집']",4.201433888417506,2.47
가끔씩 가는중인데 진짜 맛있어요,"['가끔', '씩', '가는', '중', '인데', '진짜', '맛있어요']",-0.008901706456987624,-0.0
"칼국수, 수제비 고민한다면 칼제비! 너무 맛있어요","['칼국수', '수제비', '고민', '한다면', '칼제비', '너무', '맛있어요']",0.7038738146553603,0.38
저겐 너무 담백해서 안맞는듯요 ~,"['저겐', '너무', '담백해서', '안', '맞는', '듯', '요']",-0.8406135007918185,-0.46
좋아요,['좋아요'],0.2455134615776977,0.25
"ㆍ""",[],0.0,-0.0
9,['9'],0.0,0.0
"""오늘의 스프가 당근옥수수? 스프였는데 이건 좀 별로였어요.. 먹자마자 읭 했네요 ㅋㅋㅋㅋㅋ 청양고추해산물리조또가 제일 맛있었어요 안에 오징어랑 새우 버섯도 많이 들었구ㅎㅎ","['오늘', '의', '스프', '가', '당근', '옥수수', '스프', '였는데', '이건', '좀', '별로', '였어요', '먹자마자', '읭', '했네요', '청양고추', '해산물', '리조또', '가', '제일', '맛있었어요', '안', '에', '오징어', '랑', '새우', '버섯', '도', '많이', '들었구']",2.2439420965065917,0.91
"매번 포장하지만 응대 최악입니다일 하시는 분들 개선이 필요할거 같아요음식 픽업하는 곳에 알아서 찾아가라는 식이고 찾아서 가려니까 그거 가져가면 안된다 라고 하시는데 그럼 애초에 건내주세요 그리고 잘 챙긴 음식, 제가 주문한 음식 맞네요 수저 포크도 물론 안 챙겨 줬구요","['매번', '포장', '하', '지만', '응대', '최악', '입니다', '일', '하시는', '분들', '개선', '이', '필요할거', '같아요', '음식', '픽업', '하는', '곳', '에', '알아서', '찾아가라는', '식이', '고', '찾아서', '가려니까', '그거', '가져가면', '안된다', '라고', '하시는데', '그럼', '애초', '에', '건내주세요', '그리고', '잘', '챙긴', '음식', '제', '가', '주문', '한', '음식', '맞네요', '수저', '포크', '도', '물론', '안', '챙겨', '줬구요']",-7.0661042535878735,-2.61
"와 다시는 안가요...ㅋㅋㅋ 무슨 음식점에 물병도 없어요... 2층에서 밥 먹는데 계속 1층에 물 뜨러가야되ㅋㅋㅋㅋㅋ 말도 안 되네요. 음식 가격은 엄청 비싼데 맛은 엥? 게살 명란 파스타에서 계속 게살 껍질 씹히고, 연어 샐러드에서 연어는 바삭하게 잘 굽기는 했는데 살짝 비렸어요... 메뉴판은 다 찢어서 너덜너덜.. 뚜스뚜스 바이바이","['와', '다시는', '안가요', '무슨', '음식점', '에', '물병', '도', '없어요', '2', '층', '에서', '밥', '먹는데', '계속', '1', '층', '에', '물', '뜨러', '가야되', '말', '도', '안', '되네요', '음식', '가격', '은', '엄청', '비싼데', '맛', '은', '엥', '게살', '명란', '파스타', '에서', '계속', '게살', '껍질', '씹히고', '연어', '샐러드', '에서', '연어', '는', '바삭', '하게', '잘', '굽', '기는', '했는데', '살짝', '비렸어요', '메뉴판', '은', '다', '찢어서', '너덜너덜', '뚜스뚜스', '바이바이']",2.8266377710145956,1.01
담번엔 책도 가져올 의향있음 적당한 소음과 적당한볼륨의 팝송 적당히친절한직원 깨끗한 화장실까지 부담없이 오기 좋음,"['담번', '엔', '책', '도', '가져올', '의향', '있음', '적당한', '소음', '과', '적당한', '볼륨', '의', '팝송', '적당히', '친절한', '직원', '깨끗한', '화장실', '까지', '부담', '없이', '오기', '좋음']",1.475379809908821,0.62
작년에 너무 맛있게 먹어서 다시 찾았는데 맛있기는 하지만 브런치가 작년이랑 좀 달라졌어요. 빵은 여전히 맛있어요,"['작년', '에', '너무', '맛있게', '먹어서', '다시', '찾았는데', '맛있기는', '하지만', '브런치', '가', '작년', '이랑', '좀', '달라졌어요', '빵', '은', '여전히', '맛있어요']",3.1434571645889173,1.38
카페 분위기도 좋고 넓고 빵도 맛있어요!,"['카페', '분위기', '도', '좋고', '넓고', '빵', '도', '맛있어요']",4.2774310220880984,2.25
"맛있는데,같은 12oz인데 이렇게 차이가 나는지..알다가도 모를일...맛있는데,, 맛은 있는데,,","['맛있는데', '같은', '12', 'oz', '인데', '이렇게', '차이', '가', '나는지', '알다가도', '모를', '일', '맛있는데', '맛', '은', '있는데']",0.19034300679499472,0.09
원래 케이크를 주문하면 접시에 안 올리고 케이크째로 유산지 위에 덜렁 주시나요? 받으러 가니까 트레이 종이 위에 케이크가 그냥 있었습니다파스타도 위에 루꼴라를 빼먹고 나중에 다시 갖다주셨구요ㅎㅎ...여기서 먹은 파스타랑 커피 케이크 다 맛있고 좋았는데 이점이 아쉽네요,"['원래', '케이크', '를', '주문', '하면', '접시', '에', '안', '올리고', '케이크', '째', '로', '유산', '지', '위', '에', '덜렁', '주시나요', '받으러', '가니까', '트', '레이', '종이', '위', '에', '케이크', '가', '그냥', '있었습니다', '파스타', '도', '위', '에', '루꼴라', '를', '빼먹고', '나중', '에', '다시', '갖다주셨구요', '여기', '서', '먹은', '파스타', '랑', '커피', '케이크', '다', '맛있고', '좋았는데', '이점', '이', '아쉽네요']",-0.47170454148803165,-0.17
매장이 넓고 쾌적해요 샐러드 가성비가 좋아요,"['매장', '이', '넓고', '쾌적해요', '샐러드', '가성', '비', '가', '좋아요']",1.2472116828701703,0.64
"일단 케잌이 맛납니다. 수준급. ㅇ리 ㅇㅇㅇ보다 맛남. 현장에서 굽는것같습니다. 딸기케잌인데 딸기도 듬뿍^^. 예약하고 아침에 찾으러 갔는데 점장님이 직접 챙겨주시고 짧은대기시간이지만 냉장보관했다가 주셨습니다. 운반주의사항도 자세히 알려주시고 친절하셨습니다. 강추입니다.""","['일단', '케잌', '이', '맛', '납니다', '수준', '급', '리', '보다', '맛남', '현장', '에서', '굽는것', '같습니다', '딸기', '케잌', '인데', '딸기', '도', '듬뿍', '예약', '하고', '아침', '에', '찾으러', '갔는데', '점장님', '이', '직접', '챙겨주시고', '짧은', '대기', '시간', '이지만', '냉장', '보관', '했다가', '주셨습니다', '운반', '주의', '사항', '도', '자세히', '알려주시고', '친절하셨습니다', '강추', '입니다']",4.543718107952978,1.7
10,['10'],-0.7615009381138529,-0.76
"""아들 졸업기념으로 가족모임 했네요ㆍ 음식 깔끔하니 맛있어요ㆍ여러가지 시키니 골고루 먹을 수 있어 좋네요ㆍ","['아들', '졸업', '기념', '으로', '가족', '모임', '했네요', '음식', '깔끔하니', '맛있어요', '여러가지', '시키니', '골고루', '먹을', '수', '있어', '좋네요']",-0.19385269921664738,-0.09
전반적으로 메뉴는 거의다 맛있습니다. 가격대가 좀 있으니 그건 참고하세요,"['전반', '적', '으로', '메뉴', '는', '거의', '다', '맛있습니다', '가격', '대가', '좀', '있으니', '그건', '참고', '하세요']",2.4629428443649166,1.13
"건강에 좋은 식재료를 사용하여 건강과 맛, 두 가지를 다 충족시켜주는 맛집입니다. 수제햄버거파스타는 처음 시켜 보았는데 맛있네요. 매장이 넓고 좌석 수도 많아 모임 장소로 애용하는 곳입니다. 직원분도 친절하셔서 기분 좋게 식사하고 왔습니다.","['건강', '에', '좋은', '식', '재료', '를', '사용', '하여', '건강', '과', '맛', '두', '가지', '를', '다', '충족', '시켜주는', '맛집', '입니다', '수', '제', '햄버거', '파스타', '는', '처음', '시켜', '보았는데', '맛있네요', '매장', '이', '넓고', '좌석', '수도', '많아', '모임', '장소', '로', '애용', '하는', '곳', '입니다', '직원', '분', '도', '친절하셔서', '기분', '좋게', '식사', '하고', '왔습니다']",10.922192952905567,4.05
예약하고 갔는데 1시간 기다려 식은 음식을 먹었습니다 가족이 아닌 손님 접대였다면 큰 결례가될뻔해서 난감했고 음식이 나오는대로 주셨으면 따뜻하고 맛있게 먹을수있었을거 같애요 음식 맛은 다시 방문하고 싶을정도로 맛은 좋았어요,"['예약', '하고', '갔는데', '1시간', '기다려', '식은', '음식', '을', '먹었습니다', '가족', '이', '아닌', '손님', '접대', '였다면', '큰', '결례', '가', '될', '뻔해서', '난감했고', '음식', '이', '나오는대로', '주셨으면', '따뜻하고', '맛있게', '먹을수있었을거', '같', '애', '요', '음식', '맛', '은', '다시', '방문', '하고', '싶을', '정도', '로', '맛', '은', '좋았어요']",5.279399231362733,2.0
"기대하고 갔지만, 6시인데 스테이크 들어간 종류는 다 안된다고 하더라고요. 전화확인 할 때 메뉴 안되는거 있음 알려주시면 좋았을텐데요. 심지어 메뉴판 주시면서도 솔드아웃된 음식 얘기 없으시다가 주문할거 다 고르고 주문하러 갔더니 그제서야 말해주시고, 조리시간이 주문 후 부터 30분 걸린다고 합니다. 음식 나오는 순서도 모든 메뉴 다 나오고 맨 마지막에 샐러드가 나오더군요. 이런 매너는 처음봤습니다. 음식이 건강하고 맛있는 편이라 그것에 대해선 할말 없지만 어느정도 규모도 있는 음식점이 종업원이 턱없이 부족해보입니다. 자리가 있는데 음식점에 사람이 많아서 음식나오는데 1시간 이상 걸려서 돌아가는 사람들이 있는 그런음식점.물티슈랑 티슈 달라고 벨 눌러도 안와서 그냥 가져다 썼어요. 사장님 분발하십쇼.","['기대하고', '갔지만', '6시', '인데', '스테이크', '들어간', '종류', '는', '다', '안된다고', '하더라고요', '전화', '확인', '할', '때', '메뉴', '안되는거', '있음', '알려주시면', '좋았을텐데요', '심지어', '메뉴판', '주시면서도', '솔드아웃', '된', '음식', '얘기', '없으시다가', '주문', '할거', '다', '고르고', '주문', '하러', '갔더니', '그', '제', '서야', '말', '해주시고', '조리', '시간', '이', '주문', '후', '부터', '30분', '걸린다고', '합니다', '음식', '나오는', '순서도', '모든', '메뉴', '다', '나오고', '맨', '마지막', '에', '샐러드', '가', '나오더군요', '이런', '매너', '는', '처음', '봤습니다', '음식', '이', '건강하고', '맛있는', '편이', '라', '그것', '에', '대해', '선', '할말', '없지만', '어느', '정도', '규모', '도', '있는', '음식점', '이', '종업원', '이', '턱', '없이', '부족해', '보입니다', '자리', '가', '있는데', '음식점', '에', '사람', '이', '많아서', '음식', '나오는데', '1시간', '이상', '걸려서', '돌아가는', '사람', '들', '이', '있는', '그런', '음식점', '물티슈', '랑', '티슈', '달라', '고', '벨', '눌러도', '안', '와서', '그냥', '가져다', '썼어요', '사장', '님', '분발', '하십', '쇼']",-1.879310637618945,-0.6
음식은 전반적으로 다 맛있구요.테이블 간격도 넓고 친절합니다.다만 점심시간에 배달 고객과 홀 고객이 몰리면음식 지연이 되는 경우가 많더군요.그점은 개선이 필요해보입니다~,"['음식', '은', '전반', '적', '으로', '다', '맛있구요', '테이블', '간격', '도', '넓고', '친절합니다다만', '점심시간', '에', '배달', '고객', '과', '홀', '고객', '이', '몰리', '면', '음식', '지연', '이', '되는', '경우', '가', '많더군요', '그', '점', '은', '개선', '이', '필요해', '보입니다']",1.71375839065264,0.67
"아이 둘을 데리고 방문했고 21개월 아기가 품에 잠들어 치워지지 않은 한좌석에 우선 앉아 있었는데 아무도 도와주러 온 직원이 없었고, 뒤늦게 온 직원은 자는 아이를 보고도 일어나서 뒤에가서 앉아 기다리고 테이블을 치운 후 앉으라고 매우 불친절한 목소리로 말하더라구요. 치우면서도 저희가 온게 귀찮다는 듯이 음식 주문하면 40분 넘게 걸리는데 그래도 먹고 갈거냐는 식의 발언은 매우 불쾌했습니다. 차수리를 맡긴 후라 아이는 자고 갈 곳이 없어 어쩔 수 없이 식사했지만 재방문 의사는 없습니다. 서비스는 정말 최악인듯 합니다. 해당 직원은 서비스 교육을 다시 받으셔야 할 것 같습니다.","['아이', '둘', '을', '데리', '고', '방문', '했고', '21', '개월', '아기', '가', '품', '에', '잠들어', '치워지지', '않은', '한', '좌석', '에', '우선', '앉아', '있었는데', '아무', '도', '도와주러', '온', '직원', '이', '없었고', '뒤늦게', '온', '직원', '은', '자는', '아이', '를', '보고', '도', '일어나서', '뒤', '에가', '서', '앉아', '기다리고', '테이블', '을', '치운', '후', '앉으라고', '매우', '불친절한', '목소리', '로', '말', '하더라구요', '치우면서도', '저희', '가', '온', '게', '귀찮다는', '듯이', '음식', '주문', '하면', '40분', '넘게', '걸리는데', '그래도', '먹고', '갈거냐는', '식', '의', '발언', '은', '매우', '불쾌했습니다', '차', '수리', '를', '맡긴', '후', '라', '아이', '는', '자고', '갈', '곳', '이', '없어', '어쩔', '수', '없이', '식사', '했지만', '재', '방문', '의사', '는', '없습니다', '서비스', '는', '정말', '최악', '인', '듯', '합니다', '해당', '직원', '은', '서비스', '교육', '을', '다시', '받으셔야', '할', '것', '같습니다']",-19.817606083270437,-6.45
호박스프 너무 맛있어요!! 다른 음식도 맛있고 괜찮아요! 주차도 편해요!!,"['호박', '스프', '너무', '맛있어요', '다른', '음식', '도', '맛있고', '괜찮아요', '주차', '도', '편해요']",-0.8444245104364809,-0.41
